client_id,company_name,client_tier,industry,employee_count,contract_start_date,months_as_client,monthly_revenue,annual_contract_value,customer_acquisition_cost,lifetime_value,ltv_cac_ratio,months_to_payback,support_tickets,churn_risk_score,has_churned,last_login_days_ago,feature_usage_score,satisfaction_score,segment,segment_name,annual_revenue,revenue_category,risk_category,tenure_category
CLIENT_0503,Allen Inc,SMB,Healthcare,71,2024-05-21,14,712.47,8549.6,485.34,22798.94,46.98,0.7,5,0.375,False,56,0.19,7,3,High Value,8549.64,Medium,Medium Risk,Mature
CLIENT_0504,Griffin Ltd,Startup,Marketing,7,2022-11-05,32,136.6,1639.14,218.94,4683.27,21.39,1.6,0,0.35,False,19,0.84,9,0,Champions,1639.1999999999998,Low,Medium Risk,Veteran
CLIENT_0505,Sanchez Inc,SMB,Education,87,2024-08-26,10,362.73,4352.79,331.32,14509.31,43.79,0.9,2,0.3,False,68,0.98,9,1,At Risk,4352.76,Medium,Medium Risk,Growing
CLIENT_0506,Fernandez Inc,Startup,Manufacturing,19,2023-10-01,21,109.47,1313.66,115.07,2887.17,25.09,1.1,3,0.455,True,32,0.67,9,0,Champions,1313.6399999999999,Low,Medium Risk,Mature
CLIENT_0507,Young-Hendricks,SMB,Education,70,2022-12-18,31,386.72,4640.65,666.32,13259.01,19.9,1.7,4,0.35,True,87,0.16,10,0,Champions,4640.64,Medium,Medium Risk,Veteran
CLIENT_0508,"Harper, Chambers and Flores",Startup,Real Estate,7,2024-04-08,15,150.02,1800.21,365.14,4286.22,11.74,2.4,2,0.42,False,52,0.41,10,3,High Value,1800.2400000000002,Low,Medium Risk,Mature
CLIENT_0509,Odom PLC,SMB,E-commerce,75,2023-06-13,25,456.81,5481.69,687.5,18272.32,26.58,1.5,2,0.3,False,45,0.68,5,0,Champions,5481.72,Medium,Medium Risk,Veteran
CLIENT_0510,Hill-Hawkins,SMB,Real Estate,39,2023-03-17,28,96.96,1163.56,368.92,3102.82,8.41,3.8,5,0.375,False,82,0.11,8,0,Champions,1163.52,Low,Medium Risk,Veteran
CLIENT_0511,"Buck, Garrett and Simmons",Startup,Technology,19,2024-04-25,14,56.3,675.63,427.39,1930.38,4.52,7.6,0,0.35,False,32,0.5,3,3,High Value,675.5999999999999,Low,Medium Risk,Mature
CLIENT_0512,David-Powers,SMB,Technology,35,2024-01-11,18,634.34,7612.08,385.46,25373.59,65.83,0.6,2,0.3,True,55,0.64,1,1,At Risk,7612.08,Medium,Medium Risk,Mature
CLIENT_0513,Horton-Russell,SMB,Manufacturing,39,2024-11-24,7,364.15,4369.85,50.0,12485.28,249.71,0.1,4,0.35,True,75,0.91,10,3,High Value,4369.799999999999,Medium,Medium Risk,Growing
CLIENT_0514,Webster Group,Startup,Manufacturing,11,2023-06-11,25,276.44,3317.32,267.85,8616.42,32.17,1.0,1,0.385,True,179,0.52,10,0,Champions,3317.2799999999997,Medium,Medium Risk,Veteran
CLIENT_0515,Turner Ltd,SMB,Education,60,2023-04-07,27,536.5,6438.04,615.8,23411.05,38.02,1.1,1,0.275,True,167,0.8,9,0,Champions,6438.0,Medium,Medium Risk,Veteran
CLIENT_0516,Melendez-Hart,SMB,Finance,60,2022-12-23,31,733.59,8803.04,479.03,29343.45,61.26,0.7,2,0.3,True,99,0.42,1,0,Champions,8803.08,Medium,Medium Risk,Veteran
CLIENT_0517,"Moreno, Price and Scott",SMB,E-commerce,20,2025-06-11,1,596.05,7152.63,288.98,22008.08,76.16,0.5,3,0.325,False,76,0.56,5,3,High Value,7152.599999999999,Medium,Medium Risk,New
CLIENT_0518,Nielsen LLC,SMB,E-commerce,31,2023-07-14,24,223.83,2686.01,407.94,8264.65,20.26,1.8,3,0.325,True,124,0.31,10,0,Champions,2685.96,Medium,Medium Risk,Mature
CLIENT_0519,"Calderon, Williams and Bennett",SMB,Education,11,2022-10-27,33,483.46,5801.48,548.62,14503.71,26.44,1.1,6,0.4,True,96,0.67,2,0,Champions,5801.5199999999995,Medium,Medium Risk,Veteran
CLIENT_0520,Russo and Sons,SMB,E-commerce,74,2024-05-10,14,307.56,3690.72,565.07,9226.81,16.33,1.8,6,0.4,True,160,0.84,2,3,High Value,3690.7200000000003,Medium,Medium Risk,Mature
CLIENT_0521,"Ramsey, Hansen and Mendoza",Startup,Real Estate,6,2024-12-15,7,189.58,2274.94,204.44,5416.51,26.49,1.1,2,0.42,True,123,0.46,3,3,High Value,2274.96,Low,Medium Risk,Growing
CLIENT_0522,Turner-Stout,Startup,Education,3,2025-02-24,4,168.61,2023.35,522.61,5255.46,10.06,3.1,1,0.385,True,50,0.41,4,3,High Value,2023.3200000000002,Low,Medium Risk,New
CLIENT_0523,Hayden Inc,SMB,Real Estate,70,2023-03-06,28,556.63,6679.61,606.85,24289.49,40.03,1.1,1,0.275,False,25,0.54,9,0,Champions,6679.5599999999995,Medium,Medium Risk,Veteran
CLIENT_0524,Rocha-Dominguez,SMB,Manufacturing,22,2024-10-12,9,290.78,3489.31,594.68,11631.03,19.56,2.0,2,0.3,False,4,0.63,7,1,At Risk,3489.3599999999997,Medium,Medium Risk,Growing
CLIENT_0525,Herman-Arnold,SMB,E-commerce,78,2024-08-26,10,623.25,7478.94,534.7,24929.81,46.62,0.9,2,0.3,False,15,0.18,10,1,At Risk,7479.0,Medium,Medium Risk,Growing
CLIENT_0526,Owens-Wong,SMB,Finance,53,2024-11-13,8,474.46,5693.57,516.05,18978.58,36.78,1.1,2,0.3,False,14,0.31,5,1,At Risk,5693.5199999999995,Medium,Medium Risk,Growing
CLIENT_0527,Hunt-Crawford,Startup,Real Estate,19,2023-06-20,25,238.61,2863.26,124.26,6292.89,50.64,0.5,3,0.455,True,58,0.78,1,0,Champions,2863.32,Medium,Medium Risk,Veteran
CLIENT_0528,"Harrison, Franco and Rocha",SMB,Real Estate,23,2022-11-02,32,629.12,7549.41,503.88,20131.76,39.95,0.8,5,0.375,True,47,0.63,6,0,Champions,7549.4400000000005,Medium,Medium Risk,Veteran
CLIENT_0529,Williams-Shields,SMB,Finance,34,2023-08-27,23,626.98,7523.77,978.31,27359.16,27.97,1.6,1,0.275,False,15,0.25,1,1,At Risk,7523.76,Medium,Medium Risk,Mature
CLIENT_0530,Green PLC,Startup,Technology,17,2024-10-06,9,208.77,2505.25,236.91,5112.75,21.58,1.1,4,0.49,True,163,0.51,4,3,High Value,2505.2400000000002,Medium,Medium Risk,Growing
CLIENT_0531,Phillips-Gonzalez,SMB,Education,70,2024-04-12,15,632.45,7589.4,313.94,25298.0,80.58,0.5,2,0.3,False,69,0.93,10,1,At Risk,7589.400000000001,Medium,Medium Risk,Mature
CLIENT_0532,"Whitaker, Porter and Pena",SMB,Manufacturing,55,2023-03-26,28,561.47,6737.63,450.45,20731.17,46.02,0.8,3,0.325,True,53,0.95,6,0,Champions,6737.64,Medium,Medium Risk,Veteran
CLIENT_0533,Hines-Burns,SMB,Manufacturing,91,2024-08-05,11,636.04,7632.52,460.23,23484.67,51.03,0.7,3,0.325,True,135,0.58,5,3,High Value,7632.48,Medium,Medium Risk,Growing
CLIENT_0534,"Henry, Jackson and Norton",Startup,Education,5,2024-09-17,10,197.03,2364.34,261.97,5629.38,21.49,1.3,2,0.42,False,78,0.89,10,3,High Value,2364.36,Low,Medium Risk,Growing
CLIENT_0535,"Payne, White and Preston",Startup,Manufacturing,12,2023-01-19,30,204.85,2458.17,185.84,5402.56,29.07,0.9,3,0.455,False,49,0.12,10,0,Champions,2458.2,Medium,Medium Risk,Veteran
CLIENT_0536,Warren Inc,SMB,Education,48,2025-07-06,0,305.45,3665.42,602.84,13328.81,22.11,2.0,1,0.275,True,167,0.75,3,3,High Value,3665.3999999999996,Medium,Medium Risk,
CLIENT_0537,"Williams, Smith and Taylor",Startup,Education,13,2025-05-17,2,127.92,1535.02,226.87,4385.77,19.33,1.8,0,0.35,False,3,0.16,8,3,High Value,1535.04,Low,Medium Risk,New
CLIENT_0538,Mann Inc,SMB,Real Estate,30,2024-06-07,13,562.28,6747.34,223.54,24535.79,109.76,0.4,1,0.275,False,80,0.85,2,1,At Risk,6747.36,Medium,Medium Risk,Mature
CLIENT_0539,Brooks-Williamson,Startup,Manufacturing,5,2023-03-14,28,357.54,4290.54,313.75,8756.2,27.91,0.9,4,0.49,True,99,0.37,6,0,Champions,4290.4800000000005,Medium,Medium Risk,Veteran
CLIENT_0540,"Durham, Hopkins and Smith",SMB,Real Estate,33,2024-07-17,12,589.02,7068.25,340.22,23560.83,69.25,0.6,2,0.3,False,64,0.93,9,1,At Risk,7068.24,Medium,Medium Risk,Growing
CLIENT_0541,Smith-Moreno,SMB,E-commerce,32,2024-02-20,17,540.2,6482.44,415.46,17286.5,41.61,0.8,5,0.375,True,53,0.71,6,3,High Value,6482.400000000001,Medium,Medium Risk,Mature
CLIENT_0542,Smith-Li,SMB,Marketing,14,2023-05-14,26,286.8,3441.63,660.03,12515.0,18.96,2.3,1,0.275,False,46,0.11,5,0,Champions,3441.6000000000004,Medium,Medium Risk,Veteran
CLIENT_0543,Rodriguez Inc,Startup,Healthcare,8,2024-07-25,11,56.16,673.94,50.0,1750.48,35.01,0.9,1,0.385,False,3,0.16,9,3,High Value,673.92,Low,Medium Risk,Growing
CLIENT_0544,Lee PLC,SMB,Marketing,29,2024-02-12,17,464.54,5574.5,499.52,18581.65,37.2,1.1,2,0.3,False,60,0.29,2,1,At Risk,5574.4800000000005,Medium,Medium Risk,Mature
CLIENT_0545,Adams-Sanders,Startup,Manufacturing,19,2023-04-20,27,150.18,1802.15,376.63,4680.91,12.43,2.5,1,0.385,True,137,0.6,7,0,Champions,1802.16,Low,Medium Risk,Veteran
CLIENT_0546,Stevens-Sanchez,SMB,Manufacturing,83,2023-08-30,22,304.72,3656.69,258.72,9751.17,37.69,0.8,5,0.375,True,51,0.24,9,0,Champions,3656.6400000000003,Medium,Medium Risk,Mature
CLIENT_0547,Sutton-Abbott,Startup,Manufacturing,7,2024-08-19,11,150.25,1803.02,323.0,4683.17,14.5,2.1,1,0.385,False,1,0.94,2,3,High Value,1803.0,Low,Medium Risk,Growing
CLIENT_0548,"Malone, Davis and Gray",SMB,Manufacturing,64,2024-07-02,12,941.11,11293.27,739.87,26572.4,35.92,0.8,7,0.425,True,69,0.23,1,3,High Value,11293.32,Medium,Medium Risk,Growing
CLIENT_0549,Walsh Ltd,Startup,Technology,10,2024-03-14,16,81.8,981.56,207.29,2157.27,10.41,2.5,3,0.455,False,66,0.42,7,3,High Value,981.5999999999999,Low,Medium Risk,Mature
CLIENT_0550,Bruce-Newman,Startup,Manufacturing,12,2023-01-21,30,74.84,898.12,311.92,2332.77,7.48,4.2,1,0.385,False,37,0.61,5,0,Champions,898.08,Low,Medium Risk,Veteran
CLIENT_0551,Jacobson Inc,SMB,Education,42,2023-07-15,24,717.42,8609.05,563.05,26489.37,47.05,0.8,3,0.325,False,76,0.62,5,0,Champions,8609.039999999999,Medium,Medium Risk,Mature
CLIENT_0552,"Clay, Alvarez and Williams",SMB,Technology,22,2023-03-26,28,516.82,6201.86,432.96,20672.85,47.75,0.8,2,0.3,True,168,0.52,9,0,Champions,6201.84,Medium,Medium Risk,Veteran
CLIENT_0553,Lam-Elliott,SMB,Manufacturing,99,2022-10-07,33,642.28,7707.39,1122.58,28026.86,24.97,1.7,1,0.275,False,3,0.91,8,0,Champions,7707.36,Medium,Medium Risk,Veteran
CLIENT_0554,Smith-Clark,SMB,Finance,96,2022-08-23,35,768.86,9226.36,758.65,33550.41,44.22,1.0,1,0.275,True,87,0.74,7,0,Champions,9226.32,Medium,Medium Risk,Veteran
CLIENT_0555,"Nicholson, Hickman and Evans",Startup,Healthcare,9,2022-12-22,31,126.99,1523.9,349.09,3110.0,8.91,2.7,4,0.49,False,12,0.67,2,0,Champions,1523.8799999999999,Low,Medium Risk,Veteran
CLIENT_0556,"Davenport, Price and Mosley",Startup,Education,9,2024-03-26,15,191.7,2300.37,318.66,4107.8,12.89,1.7,6,0.56,True,138,0.84,10,3,High Value,2300.3999999999996,Low,High Risk,Mature
CLIENT_0557,"Taylor, Hinton and Ramsey",SMB,Manufacturing,56,2023-07-16,24,708.61,8503.35,772.48,24295.28,31.45,1.1,4,0.35,False,7,0.47,1,0,Champions,8503.32,Medium,Medium Risk,Mature
CLIENT_0558,Brown-Kim,Startup,Education,15,2024-01-17,18,135.87,1630.44,88.7,3327.43,37.51,0.7,4,0.49,False,19,0.96,3,3,High Value,1630.44,Low,Medium Risk,Mature
CLIENT_0559,Jacobs-Austin,Startup,Marketing,10,2025-01-21,5,52.67,632.08,87.85,1504.96,17.13,1.7,2,0.42,True,102,0.38,9,3,High Value,632.04,Low,Medium Risk,New
CLIENT_0560,Johnson-Nelson,SMB,Technology,52,2024-04-30,14,506.28,6075.35,821.52,22092.18,26.89,1.6,1,0.275,False,61,0.76,8,1,At Risk,6075.36,Medium,Medium Risk,Mature
CLIENT_0561,Perez-Tran,SMB,E-commerce,95,2025-07-08,0,621.91,7462.86,188.93,22962.65,121.54,0.3,3,0.325,False,4,0.44,10,3,High Value,7462.92,Medium,Medium Risk,
CLIENT_0562,Frazier Ltd,SMB,Finance,31,2023-09-02,22,576.58,6918.95,637.8,27675.81,43.39,1.1,0,0.25,False,77,0.64,2,1,At Risk,6918.960000000001,Medium,Medium Risk,Mature
CLIENT_0563,"Phillips, Wright and Jones",Startup,Finance,13,2023-09-07,22,148.64,1783.67,250.5,3397.47,13.56,1.7,5,0.525,False,37,0.72,1,0,Champions,1783.6799999999998,Low,High Risk,Mature
CLIENT_0564,Dawson-Walters,Startup,Marketing,11,2023-05-07,26,206.37,2476.47,235.14,5054.02,21.49,1.1,4,0.49,False,86,0.3,6,0,Champions,2476.44,Medium,Medium Risk,Veteran
CLIENT_0565,Ward-Davis,Startup,Real Estate,9,2024-10-04,9,152.6,1831.2,280.56,3488.0,12.43,1.8,5,0.525,False,71,0.34,4,3,High Value,1831.1999999999998,Low,High Risk,Growing
CLIENT_0566,Ward-Nelson,Startup,Education,18,2025-05-15,2,124.88,1498.56,231.44,3293.55,14.23,1.9,3,0.455,False,23,0.47,7,3,High Value,1498.56,Low,Medium Risk,New
CLIENT_0567,Jordan PLC,SMB,E-commerce,80,2022-12-10,31,609.83,7317.92,505.77,26610.61,52.61,0.8,1,0.275,True,64,0.83,4,0,Champions,7317.960000000001,Medium,Medium Risk,Veteran
CLIENT_0568,Garcia-Davis,Startup,Education,17,2024-03-16,16,123.04,1476.42,213.79,3834.87,17.94,1.7,1,0.385,True,157,0.67,2,3,High Value,1476.48,Low,Medium Risk,Mature
CLIENT_0569,"George, Nguyen and Cruz",SMB,Education,75,2024-03-15,16,361.53,4338.36,368.19,11568.96,31.42,1.0,5,0.375,True,70,0.91,8,3,High Value,4338.36,Medium,Medium Risk,Mature
CLIENT_0570,Maxwell-Hardy,Startup,E-commerce,12,2023-06-02,25,213.84,2566.14,82.33,5639.86,68.5,0.4,3,0.455,False,29,0.55,9,0,Champions,2566.08,Medium,Medium Risk,Veteran
CLIENT_0571,Armstrong and Sons,SMB,Technology,27,2024-03-21,16,527.47,6329.65,1083.63,18084.7,16.69,2.1,4,0.35,True,60,0.43,7,3,High Value,6329.64,Medium,Medium Risk,Mature
CLIENT_0572,Taylor LLC,Startup,Education,3,2024-08-06,11,88.71,1064.52,87.19,2534.58,29.07,1.0,2,0.42,False,88,0.77,7,3,High Value,1064.52,Low,Medium Risk,Growing
CLIENT_0573,Brown Group,Startup,Real Estate,18,2023-05-07,26,50.0,600.0,181.88,1318.68,7.25,3.6,3,0.455,True,160,0.89,1,0,Champions,600.0,Low,Medium Risk,Veteran
CLIENT_0574,Washington-Jones,Startup,Technology,19,2023-05-16,26,120.48,1445.82,221.38,3177.62,14.35,1.8,3,0.455,True,157,0.26,3,0,Champions,1445.76,Low,Medium Risk,Veteran
CLIENT_0575,Le Group,SMB,Finance,57,2023-04-19,27,429.85,5158.26,976.23,18757.3,19.21,2.3,1,0.275,False,16,0.5,5,0,Champions,5158.200000000001,Medium,Medium Risk,Veteran
CLIENT_0576,Ellis and Sons,SMB,Healthcare,83,2024-04-28,14,50.0,600.0,912.44,1846.15,2.02,18.2,3,0.325,False,36,0.13,6,3,High Value,600.0,Low,Medium Risk,Mature
CLIENT_0577,Cook-Oliver,Startup,Manufacturing,16,2023-06-16,25,82.45,989.44,264.24,2355.82,8.92,3.2,2,0.42,True,135,0.79,4,0,Champions,989.4000000000001,Low,Medium Risk,Veteran
CLIENT_0578,Alexander-Jordan,Startup,Marketing,11,2024-12-14,7,198.02,2376.2,295.79,4243.22,14.35,1.5,6,0.56,True,84,0.33,10,3,High Value,2376.2400000000002,Low,High Risk,Growing
CLIENT_0579,"Mccann, Taylor and Flores",Startup,Healthcare,12,2025-01-04,6,62.26,747.11,271.31,1642.01,6.05,4.4,3,0.455,False,37,0.72,2,3,High Value,747.12,Low,Medium Risk,New
CLIENT_0580,Mendoza and Sons,Startup,Education,9,2025-05-20,1,72.74,872.85,146.14,2078.21,14.22,2.0,2,0.42,True,168,0.6,8,3,High Value,872.8799999999999,Low,Medium Risk,New
CLIENT_0581,Carter-Neal,SMB,Technology,70,2025-06-08,1,411.39,4936.67,744.09,14104.78,18.96,1.8,4,0.35,True,53,0.83,5,3,High Value,4936.68,Medium,Medium Risk,New
CLIENT_0582,"Casey, Nguyen and Ramirez",SMB,Technology,33,2024-01-06,18,572.21,6866.46,693.62,24968.95,36.0,1.2,1,0.275,True,104,0.88,5,1,At Risk,6866.52,Medium,Medium Risk,Mature
CLIENT_0583,Wilson-Elliott,SMB,Real Estate,19,2024-11-24,7,621.97,7463.59,84.07,19902.91,236.73,0.1,5,0.375,False,1,0.37,8,3,High Value,7463.64,Medium,Medium Risk,Growing
CLIENT_0584,"White, Saunders and Johnson",SMB,Manufacturing,10,2024-04-26,14,718.23,8618.76,441.85,24625.02,55.73,0.6,4,0.35,True,175,0.84,7,3,High Value,8618.76,Medium,Medium Risk,Mature
CLIENT_0585,"Clark, Salinas and Guerra",SMB,Manufacturing,16,2024-09-21,10,595.14,7141.67,339.69,19044.45,56.07,0.6,5,0.375,False,61,0.12,1,3,High Value,7141.68,Medium,Medium Risk,Growing
CLIENT_0586,Chambers-Taylor,Startup,Real Estate,19,2022-10-01,34,135.59,1627.03,337.15,4648.65,13.79,2.5,0,0.35,False,3,0.7,9,0,Champions,1627.08,Low,Medium Risk,Veteran
CLIENT_0587,Hopkins-Espinoza,SMB,Technology,19,2023-06-14,25,535.03,6420.42,306.94,19755.14,64.36,0.6,3,0.325,False,21,0.57,7,0,Champions,6420.36,Medium,Medium Risk,Veteran
CLIENT_0588,Cole PLC,SMB,Marketing,43,2024-11-28,7,415.86,4990.29,415.34,15354.75,36.97,1.0,3,0.325,True,91,0.92,4,3,High Value,4990.32,Medium,Medium Risk,Growing
CLIENT_0589,Ferguson-Mclean,Startup,Real Estate,5,2023-12-24,19,50.0,600.0,268.69,1318.68,4.91,5.4,3,0.455,True,130,0.51,2,0,Champions,600.0,Low,Medium Risk,Mature
CLIENT_0590,Stephens-Gibbs,Startup,Healthcare,8,2025-02-24,4,137.31,1647.77,151.3,3621.48,23.94,1.1,3,0.455,False,47,0.61,7,3,High Value,1647.72,Low,Medium Risk,New
CLIENT_0591,"Wheeler, Rocha and Rodriguez",SMB,Real Estate,86,2023-08-15,23,337.79,4053.44,427.75,13511.48,31.59,1.3,2,0.3,False,16,0.57,10,0,Champions,4053.4800000000005,Medium,Medium Risk,Mature
CLIENT_0592,"Kelly, Holland and Williams",Startup,Manufacturing,18,2023-04-15,27,50.0,600.0,70.53,1318.68,18.7,1.4,3,0.455,False,16,0.7,9,0,Champions,600.0,Low,Medium Risk,Veteran
CLIENT_0593,"Lucas, Rasmussen and Rivera",Startup,Healthcare,4,2025-06-29,0,121.07,1452.89,149.53,2767.4,18.51,1.2,5,0.525,False,31,0.29,1,3,High Value,1452.84,Low,High Risk,
CLIENT_0594,Smith LLC,SMB,Education,24,2024-12-05,7,652.43,7829.16,409.27,22369.04,54.66,0.6,4,0.35,False,42,0.97,5,3,High Value,7829.16,Medium,Medium Risk,Growing
CLIENT_0595,"Stone, Carpenter and Johnston",Startup,Finance,5,2023-03-18,28,121.59,1459.09,70.04,2977.73,42.52,0.6,4,0.49,False,69,0.39,9,0,Champions,1459.08,Low,Medium Risk,Veteran
CLIENT_0596,Ford-Frazier,Startup,E-commerce,11,2023-11-18,20,50.0,600.0,341.46,1318.68,3.86,6.8,3,0.455,False,76,0.55,5,0,Champions,600.0,Low,Medium Risk,Mature
CLIENT_0597,Cooper Inc,Startup,Education,10,2024-08-12,11,222.7,2672.46,159.2,6363.0,39.97,0.7,2,0.42,False,64,0.29,7,3,High Value,2672.3999999999996,Medium,Medium Risk,Growing
CLIENT_0598,Perry-Nixon,Startup,Technology,12,2023-12-28,18,204.7,2456.36,194.68,5398.6,27.73,1.0,3,0.455,False,66,0.53,4,0,Champions,2456.3999999999996,Medium,Medium Risk,Mature
CLIENT_0599,"Thomas, Collins and Gibson",SMB,Manufacturing,40,2022-11-22,32,478.84,5746.11,826.18,20894.94,25.29,1.7,1,0.275,False,24,0.31,3,0,Champions,5746.08,Medium,Medium Risk,Veteran
CLIENT_0600,Bailey-Davis,Startup,E-commerce,4,2023-03-01,29,158.56,1902.78,165.49,3883.21,23.47,1.0,4,0.49,False,36,0.15,4,0,Champions,1902.72,Low,Medium Risk,Veteran
CLIENT_0601,Flores-Evans,SMB,E-commerce,61,2024-09-15,10,252.93,3035.1,804.65,8093.6,10.06,3.2,5,0.375,True,97,0.59,9,3,High Value,3035.16,Medium,Medium Risk,Growing
CLIENT_0602,Johnson LLC,Startup,Education,7,2024-12-21,6,257.04,3084.51,300.76,6779.13,22.54,1.2,3,0.455,True,57,0.79,10,3,High Value,3084.4800000000005,Medium,Medium Risk,New
CLIENT_0603,"Marsh, Spears and Yang",Startup,Technology,2,2024-06-26,12,226.58,2718.94,141.71,7062.19,49.84,0.6,1,0.385,True,174,0.89,2,3,High Value,2718.96,Medium,Medium Risk,Growing
CLIENT_0604,"Moore, Castro and Mullen",SMB,Technology,12,2024-02-03,17,50.0,600.0,241.9,1714.29,7.09,4.8,4,0.35,False,50,0.39,2,0,Champions,600.0,Low,Medium Risk,Mature
CLIENT_0605,Soto-Lopez,SMB,Real Estate,54,2023-03-28,28,848.05,10176.63,357.78,31312.72,87.52,0.4,3,0.325,True,104,0.25,9,0,Champions,10176.599999999999,Medium,Medium Risk,Veteran
CLIENT_0606,Johnson-Mendez,Startup,Real Estate,9,2024-07-06,12,163.23,1958.79,61.8,4305.03,69.66,0.4,3,0.455,True,45,0.43,4,3,High Value,1958.7599999999998,Low,Medium Risk,Growing
CLIENT_0607,"Jordan, Smith and Lewis",SMB,Technology,63,2023-02-19,29,342.64,4111.66,343.1,10279.16,29.96,1.0,6,0.4,True,162,0.79,9,0,Champions,4111.68,Medium,Medium Risk,Veteran
CLIENT_0608,"Stokes, Brown and Garcia",Startup,Technology,6,2023-05-18,26,199.13,2389.55,50.0,5689.4,113.79,0.3,2,0.42,True,159,0.74,5,0,Champions,2389.56,Low,Medium Risk,Veteran
CLIENT_0609,Diaz and Sons,Startup,Technology,18,2025-02-26,4,135.66,1627.92,189.0,2907.0,15.38,1.4,6,0.56,False,23,0.24,9,3,High Value,1627.92,Low,High Risk,New
CLIENT_0610,Lambert-Burns,Startup,E-commerce,14,2023-12-01,19,210.65,2527.85,66.0,5555.72,84.18,0.3,3,0.455,False,24,0.81,9,0,Champions,2527.8,Medium,Medium Risk,Mature
CLIENT_0611,Harper-Carr,SMB,Technology,71,2025-06-09,1,305.45,3665.37,581.32,12217.88,21.02,1.9,2,0.3,False,24,0.5,5,3,High Value,3665.3999999999996,Medium,Medium Risk,New
CLIENT_0612,Bell-Ellis,SMB,Technology,18,2024-04-20,15,438.23,5258.72,122.06,17529.08,143.61,0.3,2,0.3,True,119,0.92,10,1,At Risk,5258.76,Medium,Medium Risk,Mature
CLIENT_0613,"Mccarthy, Evans and Mendez",SMB,Marketing,33,2023-01-22,30,717.54,8610.51,638.32,26493.86,41.51,0.9,3,0.325,False,71,0.49,4,0,Champions,8610.48,Medium,Medium Risk,Veteran
CLIENT_0614,Edwards and Sons,Startup,Marketing,2,2022-10-18,33,150.56,1806.69,119.72,4301.63,35.93,0.8,2,0.42,False,86,0.33,4,0,Champions,1806.72,Low,Medium Risk,Veteran
CLIENT_0615,Brooks and Sons,SMB,Finance,28,2023-06-17,25,130.69,1568.3,427.1,6273.21,14.69,3.3,0,0.25,False,85,0.38,9,1,At Risk,1568.28,Low,Medium Risk,Veteran
CLIENT_0616,Carlson-Andrews,SMB,E-commerce,53,2024-01-28,17,349.23,4190.73,576.53,11973.52,20.77,1.7,4,0.35,False,52,1.0,7,0,Champions,4190.76,Medium,Medium Risk,Mature
CLIENT_0617,Reid-Steele,Startup,Real Estate,8,2023-10-24,21,102.68,1232.11,102.45,3520.33,34.36,1.0,0,0.35,True,68,0.75,5,0,Champions,1232.16,Low,Medium Risk,Mature
CLIENT_0618,Peters Group,SMB,E-commerce,94,2024-06-23,13,562.92,6754.99,368.12,20784.58,56.46,0.7,3,0.325,False,22,0.92,8,1,At Risk,6755.039999999999,Medium,Medium Risk,Mature
CLIENT_0619,Edwards Group,Startup,Finance,2,2023-05-30,26,182.76,2193.1,338.7,5696.36,16.82,1.9,1,0.385,True,100,0.92,8,0,Champions,2193.12,Low,Medium Risk,Veteran
CLIENT_0620,Crane-Washington,Startup,Healthcare,11,2024-05-26,13,276.68,3320.21,216.29,5928.94,27.41,0.8,6,0.56,False,34,0.66,6,3,High Value,3320.16,Medium,High Risk,Mature
CLIENT_0621,Maynard-Wagner,Startup,Manufacturing,2,2023-02-16,29,316.78,3801.32,99.21,8354.56,84.21,0.3,3,0.455,False,14,0.76,9,0,Champions,3801.3599999999997,Medium,Medium Risk,Veteran
CLIENT_0622,"Vasquez, Mckinney and Wallace",SMB,Manufacturing,91,2024-01-10,18,452.61,5431.28,526.13,16711.62,31.76,1.2,3,0.325,False,77,0.34,8,1,At Risk,5431.32,Medium,Medium Risk,Mature
CLIENT_0623,"Johnson, Juarez and Carter",SMB,Manufacturing,28,2023-01-17,30,702.05,8424.66,491.13,28082.2,57.18,0.7,2,0.3,False,81,0.29,10,0,Champions,8424.599999999999,Medium,Medium Risk,Veteran
CLIENT_0624,"Roberts, Norman and Cunningham",SMB,Technology,70,2023-05-14,26,402.47,4829.68,212.75,14860.55,69.85,0.5,3,0.325,True,55,0.92,9,0,Champions,4829.64,Medium,Medium Risk,Veteran
CLIENT_0625,Dunn-Wilson,Startup,Finance,8,2024-11-09,8,50.0,600.0,202.01,1318.68,6.53,4.0,3,0.455,True,85,0.67,7,3,High Value,600.0,Low,Medium Risk,Growing
CLIENT_0626,"Morrow, Richardson and Carson",Startup,Technology,8,2022-11-20,32,143.24,1718.86,50.0,3274.02,65.48,0.3,5,0.525,False,26,0.61,9,0,Champions,1718.88,Low,High Risk,Veteran
CLIENT_0627,"Alexander, Robinson and Coleman",SMB,Technology,95,2022-09-01,35,420.02,5040.24,350.97,14400.69,41.03,0.8,4,0.35,False,9,0.59,9,0,Champions,5040.24,Medium,Medium Risk,Veteran
CLIENT_0628,"Potter, Evans and Kidd",SMB,Finance,98,2024-09-30,9,326.43,3917.2,601.36,12052.91,20.04,1.8,3,0.325,False,36,0.14,7,3,High Value,3917.16,Medium,Medium Risk,Growing
CLIENT_0629,Atkins-Miller,SMB,Marketing,13,2023-11-22,20,246.2,2954.42,527.13,7878.45,14.95,2.1,5,0.375,True,50,0.5,6,0,Champions,2954.3999999999996,Medium,Medium Risk,Mature
